lClass,facilName,majorSeq,mClass,totalCount
공학계열,"AI・소프트웨어학부(소프트웨어전공),AI・소프트웨어학부(인공지능전공),AI・전기공학과,AI소프트웨어공학과,AI소프트웨어학과,AI소프트웨어학부,AI의료융합전공,AI학부(AI소프트웨어전공),AI학부(AI엔터테인먼트전공),HCI사이언스전공,IT영상콘텐츠학과,IT융합소프트웨어학과,IT융합학부 컴퓨터ㆍ소프트웨어전공,IT응용공학과,IT응용시스템공학과,IT응용융합학과,Language & AI융합학부,SW융합대학,SW융합학부,SW융합학부 SW융합콘텐츠전공,XR콘텐츠,가상현실융합학과,가상현실콘텐츠학과,가상현실학과,게임・영상학과,글로벌문화기술융합전공,금융공학융복합전공,기업소프트웨어학부,데이터사이언스,드론IoT시뮬레이션학부,디자인테크놀로지전공,디지털시스템공학과,디지털헬스케어전공,디지털헬스케어학부,멀티미디어소프트웨어공학전공,메타버스&게임학과,모바일소프트웨어공학전공,모바일소프트웨어전공,모바일소프트웨어학전공,모빌리티서비스전공,미디어소프트웨어학과,미래인재학부,바이오메디컬소프트웨어학과,빅데이터AI학과,빅데이터사이언스연계전공,빅데이터의료융합학과,사회안전시스템공학부,소프트웨어,소프트웨어공학부,소프트웨어융합계열,소프트웨어융합대학,소프트웨어응용학부,소프트웨어학부(소프트웨어학전공),소프트웨어학부(스마트모빌리티전공),스마트시스템소프트웨어공학과,스마트융합공학부 스마트ICT융합전공,스마트콘텐츠학과,실감미디어학과,예술공학부,융합소프트웨어 전공,융합소프트웨어공학과,융합소프트웨어전공,융합소프트웨어학과,융합소프트웨어학부,응용소프트웨어공학과,응용소프트웨어공학전공,응용소프트웨어전공,응용소프트웨어학과,인공지능・빅데이터공학과,인공지능소프트웨어전공,인공지능융합전공,전자출판인쇄공학전공,지능형IoT,지능형소프트웨어학과,창의소프트웨어공학부,창의소프트학부,창의소프트학부(디자인이노베이션전공),창의소프트학부(만화애니메이션텍전공),첨단융합학부 첨단인공지능전공,컬처테크놀로지전공,컴퓨터게임애니메이션학과,컴퓨터과학부 컴퓨터소프트웨어전공,컴퓨터사이언스학과,컴퓨터융합소프트웨어학과,컴퓨터학부 인공지능컴퓨팅전공,컴퓨터학부 플랫폼소프트웨어전공,컴퓨터학부(글로벌소프트웨어융합전공),콘텐츠IT전공,콘텐츠테크놀로지전공,항공소프트웨어공학과,항공소프트웨어전공",10117,응용소프트웨어공학과,304
사회계열,"AI보건의료학부,국제의료경영학과,보건복지사회적경제학과,보건복지사회적기업학과,의료IT마케팅학과,의료경영전공,의료경영학부,의료경영학전공,의료서비스경영학과,의료서비스경영학전공",21020,의료경영학과,304
의약계열,"IT의료데이터과학전공,디지털재활의료공학전공,바이오융합공학전공,바이오의공학부,스마트의료정보학부,의료IT공학과,의료IT융합전공,의료IT학과,의료공학과,의료공학전공,의료정보학과,통합의료학과,휴먼기계바이오공학부,휴먼바이오융합전공",404,의료정보공학과,304
자연계열,"생활과학부 의류패션학전공,외식의류학부 의류학전공,의류산업학과,의류산업학전공,의류상품학과,의류패션산업전공,의류패션학과,의류학과,의류학부,의류학전공,의류환경학과,의상학과,텍스타일아트전공,토탈패션산업학과,패션라이프스타일학과,패션마케팅학과,패션마케팅학전공,패션뷰티학부,패션산업학과,패션의류학과,패션학과,패션학부",407,의류ㆍ의상학과,304
의약계열,"글로벌의과학과,의과대학,의예과,의예과(자연계열),의학과,의학과(본과),의학과(예과),의학과(의예과),의학부(의예),의학부(의학),의학전공",413,의예과,304
의약계열,"디지털헬스케어학과,바이오메디컬융합학과,바이오의료기기학과,융합학부 의생명융합공학전공,의공학IT융합전공,의공학과,의공학부,의공학전공,의과학융합전공,의료ㆍ헬스케어IT공학과,의료기기산업학과,의료기기학과,의료시스템공학전공,의료신소재학과,의료정보공학전공,의용공학과,의용공학부,의용메카트로닉스전공 트랙,의용생체공학과,의용전자공학전공 트랙,의학공학부,의학공학전공,재활융합기술학과,재활의료공학과,재활의료공학전공,첨단의료기기학과,헬스케어메디컬공학부",414,의용공학과,304
공학계열,"정보콘텐츠학과,컴퓨터정보학과,컴퓨터정보학부,컴퓨터정보학부 컴퓨터소프트웨어전공",486,인터넷정보학과,304
교육계열,"사회교육학부 일반사회교육전공,일반사회교육과,일반사회교육전공",431,일반사회교육과,304
인문계열,"아시아중동학부 일본학전공,일본어융합학부(비즈니스일본어전공),일본어융합학부(일본IT전공),일본어융합학부(한일문화콘텐츠전공),일본전공,일본지역문화학과,일본지역학과,일본지역학전공,일본학,일본학과,일본학전공",434,일본학과,304
교육계열,일어교육과,10023,일어교육과,304
인문계열,"관광일본어학과,글로벌언어문화학부(일본어일본학전공),동아시아학부(일어일문학전공),비즈니스일본어학과,아시아문화학부(일본어문학전공),아시아어문학부(일본어일본문화학전공),외국어자율전공학부 일본어전공,일본·프랑스어문학과,일본문학전공,일본문화연계전공,일본문화전공,일본비즈니스학과,일본어・일본학전공,일본어과,일본어권지역학전공,일본어문·문화학과,일본어문학과,일본어문학전공,일본어문화콘텐츠학과,일본어융합학부,일본어일본문화학과,일본어일본학과,일본어창의융합학부,일본어통번역학과,일본어학과,일본어학부,일본어학전공,일본언어문화전공,일본언어문화학과,일본언어문화학부,일어일문전공,일어일문학,일어일문학과,일어일문학부,일어일문학전공,일어일문학전공/국제학부,일어일본문화전공,일어일본문화학과,일어일본학과,일어일본학전공,일어전공,일어학과",436,일어일문학과,304
자연계열,"목재・종이과학부,산림과학.조경학부 임산공학전공,산림과학.조경학부 임학전공,산림과학.조경학부(임학전공,임산공학전공,조경학전공),임산공학과,임산공학전공,환경임산자원학부",437,임산공학과,304
의약계열,"임상병리학과,임상의약학과",440,임상병리학과,304
공학계열,"AI모빌리티공학과,AI자동차학과,AI전기자동차학과,IT자동차학과,기계・자동차공학과,기계공학부(자동차공학전공),기계시스템미래자동차공학부,기계시스템미래자동차공학부(미래자동차공학),기계자동차공학부(미래자동차공학전공),기계자동차학과,기계자동차학부 로봇・모빌리티전공,미래모빌리티공학과,미래모빌리티학과,미래자동차공학과,미래자동차공학부,미래자동차공학전공,미래자동차부품전공,미래자동차융합공학과,미래자동차학과,미래형자동차학과,배터리ㆍ자동차공학부,스마트공학부 기계자동차공학전공,스마트모빌리티(기계자동차)공학부,스마트모빌리티공학과,스마트모빌리티공학전공,스마트모빌리티학과,스마트모빌리티학부,스마트산업학부,스마트이동체융합시스템공학부(자동차공학전공),스마트자동차공학과,스마트자동차공학부,스마트자동차학과,에너지기계공학부 기계자동차공학전공,융합기술공학과,융합기술공학부(IT융합자동차공학전공),인공지능융합공학부 스마트자동차전공,자동차.기계공학부,자동차ICT공학과,자동차ICT융합공학과,자동차IT융합공학과,자동차IT융합전공,자동차IT융합학과,자동차ㆍ기계공학과,자동차공학과,자동차공학부,자동차공학부 지능형자동차전공,자동차공학부 친환경자동차전공,자동차공학전공,자동차관리학과,자동차기계공학과,자동차기계공학과(신),자동차기계공학전공,자동차디자인전공,자동차산업공학과,자동차생산전공,자동차소재부품공학과,자동차소재부품공학전공,자동차소프트웨어전공,자동차융합공학과,자율주행AI전공,전기자동차공학부,전기자동차전공,전기자동차학과,전기차공학부,전자IT기계자동차공학부,지능형모빌리티공학과,지능형모빌리티융합전공,지능형모빌리티융합학과,지능형자동차공학부,친환경자동차학과",442,자동차공학과,304
