summary,salery,jobdicSeq,job,aptitude,capacity,major_seqs,major_names
"- 컴퓨터하드웨어 기술자 및 연구원은 컴퓨터 시스템과 주변기기에 대한 지식을 바탕으로 컴퓨터 하드웨어 시스템을 설계하고 실제 생산에 필요한 기술을 지원한다.
- 컴퓨터본체, 주기억장치, 보조기억장치, 주변기기, 네트워크장비, 메모리반도체, 비메모리반도체, 사운드칩, 그래픽칩등을 설계·개발하고, 생산을 관리한다. 그 중에서도 반도체 공학기술자는 반도체를 설계하고 생산 공정을 연구한다.
- 컴퓨터와 관련장비의 설치·설비·변경 및 기타 작업을 감독하고 검사하며 제도사, 기술자 및 기타 엔지니어를 관리한다.",4천만원 ↑,948,컴퓨터하드웨어 기술자 및 연구원,"- 컴퓨터하드웨어 기술자 및 연구원은 논리적이고 분석적 사고능력이 필요하며 창의적인 사고와 종합적인 판단력이 요구된다. 
- 하드웨어 개발 및 제품생산 단계에서 문제가 발생하였을 때 원인을 찾아 해결하는 끈기가 필요하며, 여러 명이 팀을 이루어 제품을 개발하기 때문에 협동심과 원만한 대인관계가 요구된다.","정보통신산업기사, 정보통신기사, 정보통신기술사, 컴퓨터 활용능력 3급, 컴퓨터 활용능력 2급, 컴퓨터그래픽스운용기능사","580, 569, 570, 578, 579","전기자동화과, 컴퓨터공학과, 컴퓨터과학과, 컴퓨터소프트웨어과, 컴퓨터응용기계과"
"- 콘크리트공은 건축 및 토목 공사에서 일정 수준 이상의 콘크리트 강도가 나오도록 시멘트, 모래, 자갈, 물을 적정하게 배합하여, 이것을 조립된 철근 위에 붓고, 잘 굳도록 관리하는 일을 한다. 
- 콘크리트 반장의 지시에 따라 시멘트, 모래, 자갈을 일정비율로 배합하여 섞은 다음 물을 부어 콘크리트 혼합물을 만든다. 
- 만들어진 콘크리트 혼합물을 콘크리트 펌프나 손수레 등을 이용하여 작업현장으로 운반하고, 거푸집 또는 타설 위치에 콘크리트 혼합물을 붓고 바이브레이터로 진동다짐을 한 후, 평탄하게 마무리를 한다. 
- 건축, 토목 등의 콘크리트 공사 시 시멘트, 모래,  자갈을 배합하고, 배합몰타르를 운반하여 포설하며 다지고, 마무리하는 업무를 수행한다.",3천만원 ↑,1090,콘크리트공,"- 콘크리트의 시공업무는 체력 소모가 많은 일이므로 신체적으로 건강해야 하고 강인한 체력이 요구된다. 
- 지시에 따라 시멘트, 모래, 자갈, 물을 일정비율로 정확하게 배합하여 콘크리트 배합물을 만들어내고, 철근 위에 콘크리트를 부어 마무리할 수 있는 정확성과 꼼꼼함, 손재주가 요구된다.  
- 현실형과 예술형의 흥미를 가진 사람에게 적합하며, 인내, 성취, 협조 등의 성격을 가진 사람들에게 유리하다.","콘크리트기능사, 콘크리트기사, 콘크리트산업기사",,
"- 크레인 및 호이스트운전원은 제품, 중간소재, 자재 등의 중량물을 필요한 위치와 목적에 따라 운반, 교환, 적재하기 위해 크레인 및 호이스트를 운전한다. 
- 작업 지시서에 따라 이동시킬 물품의 종류와 위치를 확인하고, 신호수와 통신 상태를 확인한다.
- 작업장 주위의 상태, 주변 시설물 등을 고려하여 신호수의 신호에 따라 작업물을 들어올린다. 
- 운반물의 고정 상태를 확인한 후 작업 목적에 따라 상승·회전·이동·하강시켜 작업물을 이동시킨다.
- 작업 중 안전사고를 방지하기 위하여 기계의 수평상태를 항시 확인하고 정차시킨다.",4천만원 ↑,592,크레인 및 호이스트운전원,"- 크레인 및 호이스트운전원은 공간 판단력, 손발의 협응 능력 등이 요구되며 기계나 장비를 잘 다루고 정비할 수 있는 능력이 필요하다. 
- 정교한 손놀림과 건강한 신체를 가지고 있어야 하며 성실함과 책임감을 갖추어야 한다.
- 현실형과 탐구형의 흥미를 가진 사람에게 적합하며, 독립성, 인내 등의 성격을 가진 사람들에게 유리하다.","기중기운전기능사, 천장크레인운전기능사","86, 87, 442, 443, 459, 461, 464","기계공학과, 기계과, 자동차공학과, 자동차과, 전기공학과, 전기과, 전기전자과"
"- 타이어 및 고무제품 생산직은 타이어, 신발, 공업용 부속품 등 각종 고무제품을 제작하기 위해 원료와 여러 화학제품을 배합, 가공하는 제조기기 및 장치를 조작한다. 

- 작업 지시서에 따라 필요한 고무 및 고무화합물을 준비하여 계량하고, 압출·성형된 고무부품을 작업대 위에 올려 놓는다.

- 부품의 제조상태를 점검하여 파손되거나 규격미달인 부품을 제거한다. 

- 콘베이어벨트 또는 작업대위에 조립하기 쉽도록 고무부품을 나란히 늘어놓고, 손가락으로 부품을 눌러 주름이 발생하지 않도록 홈이나 틀에 맞춘다. 

- 고무제품제조기기를 조작하면서 기계장치의 온도, 압력, 속도 등을 조정하고, 완성된 고무제품의 품질과 기타 결함 여부를 검사한다.",3천만원 ↑,47,타이어 및 고무제품 생산직,"- 고무제조 과정과 고무원료 및 각종 화학 재료의 성분 등에 대한 지식과 이해가 요구된다. 

- 생산 공정이나 장치에 문제발생시 문제의 원인을 정확하게 파악하고 신속하게 조치를 취할 수 있는 문제해결능력이 요구된다.",,"87, 647, 649","기계과, 화학공업과, 화학과"
"- 택배원은 고객이 주문한 상품이나 구매한 상품 등 각종 물품이나 수하물을 고객이 원하는 곳까지 운반하는 일을 담당한다. 
- 고객이 주문하거나 구매한 상품을 받아 운반 차량에 싣고 배달예정시간에 맞춰 고객에게 배달하며, 고객이 원하는 장소에 놓는다. 
- 고객의 신호를 받거나 대기실에 접수된 순서에 따라 오토바이나 화물차량을 이용하여 운반하고, 요금을 수령한다.",3천만원 ↑,371,택배원,"- 상품 등을 고객에게 정확하고 신속하게 배송해야 하므로 상품을 자기 물건처럼 소중하게 다룰 수 있는 책임감이 요구된다. 
- 무거운 물건을 운반하는 일이 잦으므로 건강한 체력이 요구되며, 어떠한 기후조건에도 성실하게 물건을 배달할 수 있는 성실함과 인내력이 요구된다. 
- 신속하고 정확한 배송을 위해 담당 관할 구역의 지리도 잘 파악하고 있어야 한다.  
- 사회형의 흥미를 가진 사람에게 적합하다.","자동차운전면허 1종, 자동차운전면허 2종",,
"- 택시운전기사는 택시에 탑승한 승객이 요청한 목적지까지 신속하고 안전하게 승객을 데려다주는 일을 담당한다. 
- 운행을 시작하기 전, 점검표에 따라 택시를 점검하고 이상한 점이 발견되면 정비 공장에 수리를 의뢰한다. 
- 택시에 탑승한 승객의 목적지를 확인하고 도로 사정에 따라 가장 빠른 길로 승객을 목적지까지 안전하고 신속하게 운송하고 운임요금을 받는다. 
- 운행이 종료되면 차량을 회사에 입고하고 주행거리, 연료소모량, 고장이나 장애 등에 대한 운행일지를 기록한다. 
- 차량의 청결을 유지하고 청소를 한다.",2천만원 ↑,426,택시운전기사,"- 손님을 목적지까지 안전하고 신속하게 운송하겠다는 서비스 정신과 돌발적으로 발생할 수 있는 교통 상황에 신속하고 민첩하게 대처할 수 있는 능력이 요구된다. 
- 운행을 담당하는 지역에 대한 지리적 지식, 운행하는 차량 및 차량 정비에 대한 지식과 이해가 요구된다. 
- 사회형과 현실형의 흥미를 가진 사람에게 적합하며,  독립심, 정직, 리더십 등의 성격을 가진 사람들에게 유리하다.",자동차운전면허 2종,,
"- 텔레마케터는 각종 상품을 전화 주문에 의하여 판매하거나 직접 고객에게 전화를 걸어 상품을 홍보판매하는 일을 담당한다. 

- 사업체 또는 개인에게 전화를 걸어 제품이나 서비스에 대해 설명하고 구매가 이루어질 수 있도록 영업활동을 한다. 

- 고객의 전화에 응대하여 주문을 받고 고객의 정보를 데이터베이스에 입력한다. 

- 고객이 구매한 상품이나 서비스와 관련한 고객의 불편사항을 접수하기도 하며, 이에 대한 대안이나 해결책을 제시하며 관련 부서에 통보하는 일을 수행한다.",2천만원 ↑,242,텔레마케터,"- 전혀 모르는 고객을 대상으로 전화상으로 판매 활동을 수행하기 때문에 고객에게 친밀감과 신뢰감을 줄 수 있는 밝은 성격, 정확한 발음, 표준말, 적당한 말의 속도와 성량 등이 요구된다. 

- 또한, 조리 있는 언변과 함께 상황에 맞게 대처할 수 있는 임기응변과 협상력, 설득력이 요구된다. 

- 고객의 요구와 고객의 어떤 반응에도 견디어낼 수 있는 인내심과 적극적 자세 등이 필요하다. 

- 진취형과 사회형의 흥미를 가진 사람에게 적합하다.",텔레마케팅관리사,143,마케팅경영과
"- 토목공학기술자는 국가 기반 시설인 도로, 철도, 교량, 터널, 항만, 상하수도, 댐 등을 계획설계하고 시공한다.
- 설비계획 또는 사업계획에 의하여 공사일정, 설계일정, 공사기간 등 단위공사의 기본계획을 작성한다.
- 기전(機電) 및 건축 기타 당해설비의 규모, 기능, 하중등을 파악하여 토목시설물의 규모, 형태 등이 소관설비의 사양에 적합한가를 검토·판단한다. 
- 경제성 등을 고려하여 토목시설물의 재료를 선택하고 기기의 하중, 풍압 등의 조건에 적합한 구조를 결정하며 색채, 외형 등이 균형과 조화를 이루도록 한다. 
- 토목 시설물 공사의 각 작업과정 소요일정을 판단하고 기전설비와의 연관관계를 검토하며, 작업의 우선 순위, 기후조건 등을 고려하여 종합공정표를 작성하고 공정대로 공사가 진행되도록 자재, 인원, 장비의 투입 등 전반적인 공정을 검토·분석한다. 
- 측량, 조사시험, 설계 등의 용역과 공사시공에 따른 과업지시서, 시공품의 중간검사, 설계변경, 준공검사 등과 시설공사의 감리업무 등 제반행정처리 업무를 수행한다.",4천만원 ↑,137,토목공학기술자,"- 토목공학기술자는 공사 완공 일정을 준수하고 작업 상황을 진척시킬 수 있는 책임감과 리더십이 필요하다.
- 다양한 사람들과 함께 근무하기 때문에 협동심, 자기통제력, 원만한 대인관계가 필요하며, 건설 현장의 작업 환경에 적응 할 수 있는 인내심과 끈기가 필요하다.
- 관습형과 탐구형의 흥미를 가진 사람에게 적합하며, 리더십, 협조심, 분석적 사고 등의 성격을 가진 사람들에게 유리하다.","토목산업기사, 토목구조기술사, 토목시공기술사, 토질및기초기술사, 토목품질시험기술사, 도로및공항기술사, 철도기술사, 수자원개발기술사, 측량및지형공간정보기술사, 농어업토목기술사","588, 590","토목공학과, 토목과"
"- 토양환경기술자는 지역의 토양오염상태를 측정하고, 연구와 실험분석을 통해 토양오염물질이 환경에 미치는 영향을 최소화하고 환경보존에 필요한 공학적 기술들을 연구하고 개발한다. 
- 지역의 토양오염상태를 측정하고, 연구와 실험분석을 통해 토양오염개선 및 방지에 대한 대책을 연구한다.  
- 오염된 토양을 정화하고 복원시키기 위해 다양한 실험과 분석을 실시한다. 
- 토양오염의 감소 또는 방지를 위한 오염방지시설을 설계하고 시공에 관여한다.",4천만원 ↑,997,토양환경기술자,"- 기본적으로 수학, 물리, 화학 등 자연과학 교과목에 흥미와 소질이 있어야 하며, 문제해결을 위해 창의적이고 논리적으로 사고할 수 있는 능력이 요구된다. 
- 실험실에서 장시간 실험하고 분석하는 일이 많으므로 꼼꼼한 관찰력, 세심함, 끈기 등이 필요하며, 컴퓨터 운용능력도 요구된다. 
- 또한 토양오염환경 문제를 해결하고 토양환경을 보존하여 사회에 이바지한다는 소명감을 가지고 있어야 한다.","토양환경기술사, 자연환경관리기술사, 자연생태복원산업기사","537, 653, 654, 658","지질학과, 환경공학과, 환경과학과, 환경보건학과"
"- 통계학연구원은 자연현상, 사회현상, 경제현상 등에서 얻어진 자료를 과학적인 방법으로 분석추론하여 최적의 의사결정 및 미래를 예측하는데 도움이 될 수 있는 정보로 가공한다.
- 통계학의 수학적 기초에 대한 연구를 수행하고, 통계학적 방법론을 개발하며, 통계방법론의 실무적 적용에 관해 조언한다.  
- 실제적 현상에 적용하는 통계학적 이론과 방법을 연구하고 그에 대한 통계적 결과를 해석한다. 
- 생물학, 공학, 농학, 의학, 정치학, 사회학, 경제학 등 여러 집단 현상을 관찰하고 연구한 다음, 그 결과를 수량적으로 요약정리하여 집단 현상에 대한 합리적 의사결정을 내릴 수 있도록 돕는다.",4천만원 ↑,36,통계학연구원,"- 새로운 것에 대한 탐구정신과 호기심이 요구된다. 
- 수학 공식을 이해하여 실제에 응용적용할 수 있는 능력이 필요하며, 응용통계프로그램을 다루고 통계방법을 프로그래밍할 수 있는 컴퓨터 활용능력도 요구된다. 
- 문제해결을 위한 논리적 사고 및 분석력, 그리고 새로운 방법으로 문제해결을 시도할 수 있는 창의력이 필요하다. 
- 탐구형과 관습형의 흥미를 가진 사람에게 적합하며, 분석적 사고, 꼼꼼함, 신뢰 등의 성격을 가진 사람들에게 유리하다.","정보처리기능사, 정보처리산업기사, 정보처리기사, 사회조사분석사","298, 591","수학과, 통계학과"
